"mit (roher) Gewalt","","im Holzfaeller-Stil (ugs., fig.) gewaltsam mit dem Holzhammer (ugs., fig.) brachial unter Einsatz von Gewalt mit der Brechstange (fig.) mit brachialen Methoden auf die harte Tour (ugs., salopp) gewalthaft (geh., auch figurativ)"
"mit der Holzhammermethode arbeiten (fig.)","","mit dem Holzhammer vorgehen (fig.) mit der Brechstange herangehen (fig.) zu rabiaten Methoden greifen gewaltsam vorgehen"
"zusammengehoeren","","fuereinander bestimmt (sein) (sich) gesucht und gefunden haben"
"mit Fransen","","ausgefranst fransig in Fransen"
"Mindesteinkommen","","Grundeinkommen"
"Hilfe zum Lebensunterhalt","","HLU (Abkuerzung)"
"Sturm","","Sturmwind heftiger Wind stuermischer Wind Windsbraut (geh., literarisch, veraltend)"
"(einfach) Pech gehabt haben","","in (echten) Schwierigkeiten sein ein Problem haben in den Arsch gekniffen sein (ugs.) arm dran sein (ugs.)"
"demuetig sein","","sich in Demut ueben sein Schicksal annehmen (Bereitschaft) Dinge hin(zu)nehmen, die man nicht aendern kann"
"Zivilist","","Zivilperson"
"in die Hand bekommen","","herankommen an zu greifen bekommen erwischen zu fassen kriegen (ugs.) (jemandem) zwischen die Finger geraten (ugs.)"
"durch alle Haende gehen","","jeder hat es einmal (in der Hand) (gehabt) (variabel)"
"durch viele Haende gegangen sein (fig.)","","viele Vorbesitzer gehabt haben haeufig den Besitzer gewechselt haben"
"in Anwesenheit (von)","","im Beisein (von) unter Anwesenheit (von)"
"(der) Hoelle entsprungen","","Ausgeburt der Hoelle direkt aus der Hoelle (ugs.)"
"nicht vorschnell entscheiden","","(etwas) will gut ueberlegt sein (sich etwas) gut ueberlegen (etwas) nicht ueberstuerzen (etwas) nicht uebers Knie brechen"
"(jetzt) noch einmal fuer (ganz) Doofe (beleidigend)","","(jetzt) noch einmal zum Mitschreiben"
"sei vorsichtig!","","sei auf der Hut nimm dich in acht! sieh dich vor"
"gnade dir Gott","","(sonst) geschieht ein Unglueck wehe (dir) (wenn) ... dann Nacht Mattes (ugs., rheinisch)"
"unter Wert (Hauptform)","","zu Dumpingpreisen zum Dumpingpreis Billig..."
"tesa (Markenname)","","Tesafilm (Markenname) durchsichtiges Klebeband"
"(jemandem etwas) direkt ins Gesicht sagen","","(jemanden) konfrontieren mit (jemandem etwas) an den Kopf werfen (fig.) (jemandem etwas) auf den Kopf zusagen (etwas) offen ansprechen"
"dampfen","","vapen (engl.) e-rauchen"
"Q-Schluessel","","Q-Gruppen"
"Raucher sein","","rauchen"
"wieder mit dem Rauchen angefangen haben","","wieder angefangen haben zu rauchen wieder rauchen"
"aufgehoert haben zu rauchen","","mit dem Rauchen aufgehoert haben nicht mehr rauchen"
"aufrauchen","","wegrauchen"
"ziehen an (Zigarette, Pfeife)","","(einen) Zug nehmen"
"genussrauchen","","(sich) gemuetlich eine rauchen (ugs.) (s)ein Pfeifchen schmauchen (ugs.) schmauchen (seine Pfeife, Shisha)"
"(jemandem) unterkommen","","(jemandem) vorkommen (jemandem) passieren (jemandem) zustoßen (etwas) erleben (jemandem) widerfahren (geh.)"
"stoßen auf","","treffen auf erfahren (geh.) zuteil werden (geh.)"
"erfahren","","sich befinden haben erleben (irgendwo) sein (fig.)"
"Formation","","Zusammensetzung (Band)"
"Leadsaenger","","Frontsaenger"
"Begleitsaenger","","Backing Vocalist (fachspr., Jargon) Background-Saenger"
"Hauptstimme","","Leitstimme fuehrende Stimme Melodiestimme (Hauptform) Lead Vocal (fachspr., Jargon, engl.) Melodie"
"wieder hochgehalten werden","","Aufwertung erfahren wieder zu Ehren kommen zu neuen Ehren gelangen wieder eine Vorbildrolle einnehmen aufgewertet werden zu neuen Ehren kommen wieder da sein (ein) Comeback feiern (fig.)"
"(wieder) zum Leben erweckt werden","","aus dem Dornroeschenschlaf geweckt werden (fig.)"
"Wiederauferstehung feiern (als ...)","","eine neue (kreative) Verwendung bekommen zu neuen Ehren kommen (fig.)"
"zuenden (Witz, Pointe) (fig.)","","treffen sitzen (fig.)"
"gesessen haben","","es jemandem gezeigt haben (jemandem) die passende Antwort gegeben haben es jemandem gegeben haben"
"nicht wissen, was man (noch) sagen soll","","herumstottern (he)rumeiern (ugs.) ins Schwimmen kommen (ugs., fig.) ins Trudeln kommen (ugs., fig.) in Erklaerungsnot (kommen) ins Schleudern kommen (ugs., fig.) nichts (Rechtes) zu sagen finden"
"Gretchenfrage","","Gewissensfrage heikle Frage (von deren Beantwortung alles abhaengt)"
"Hauptfrage","","Schluesselfrage Kernfrage Gretchenfrage Kardinalfrage wichtig(st)e Frage Frage, an der alles haengt entscheidende Frage"
"Veme","","Feme"
"Bund Wiking","","Wikingbund"
"Spiel mit konstanter Summe","","Konstantsummenspiel"
"Wachstumsruecknahme","","Entwachstum Wachstumswende Postwachstum"
"viel Zeit mitbringen muessen","","nicht von heute auf morgen zu machen sein (sich) lange hinziehen (koennen) (eine) Geduldsprobe (sein) (ein) Geduldsspiel (sein) (fig.) viel Zeit erfordern"
"Schwarzhaeupter","","Schwarzenhaeupter"
"Danziger Recht","","Danziger Willkuer Danziger Verfassung"
"Gebaeudeensemble","","Bauwerksensemble Ensemble Bauensemble"
"(das) Gleichgewicht verlieren","","(den) Boden unter den Fueßen verlieren in einen instabilen Zustand geraten (scherzhaft) (jemandem) zieht es die Beine weg (den) Halt verlieren (jemanden) umhauen (ugs.)"
"in Ohnmacht fallen","","bewusstlos werden (auf einmal) weg sein (ugs.) (die) Besinnung verlieren ohnmaechtig werden (das) Bewusstsein verlieren aus den Latschen kippen (ugs., fig., salopp) kollabieren (fachspr., medizinisch)"
"(noch) Welpenschutz genießen (ugs.)","","(noch) Welpenschutz haben (ugs.) (noch) unter Welpenschutz stehen (ugs.)"
"niedersinken","","(in sich) zusammensacken (in sich) zusammensinken (in sich) zusammenfallen"
"aufschlagen mit (Koerperteil)","","fallen auf (Koerperteil)"
"abgleiten","","abrutschen wegrutschen"
"zu Boden fallen","","(jemandem von irgendwoher) fallen (irgendwoher / irgendwohin) fliegen (Gegenstand) (ugs.) (jemandem irgendwohin) fallen (jemandem) hinfallen fallen (Gegenstand) (Hauptform) auf den Boden fallen"
"hervorheben","","in den Vordergrund stellen Wichtigkeit beimessen in den Fokus stellen"
"Plumps machen","","mit einem dumpfen Geraeusch aufschlagen ins Wasser plumpsen zu Boden plumpsen (irgendwo) hineinplumpsen plumpsen"
"Plumps machen (scherzhaft)","","plumpsen"
"purzeln (Hauptform)","","kollern"
"nach hinten kippen","","nach hinten fallen auf den Ruecken fallen hinten(r)ueberfallen"
"(sich) auf den Arsch legen (ugs.)","","(sich) auf den Hintern setzen (ugs., scherzhaft) auf den Po fallen (sich) auf den Arsch setzen (ugs.) auf den Hintern fallen"
"Fuehrungskraeftetraining","","Fuehrungstraining"
"Fernsehprominenz","","bekannte Fernsehgesichter"
"Jahrmarkt der Eitelkeiten","","Promitreff Promi-Party Sehen und Gesehen-Werden"
"Mangelware sein (fig.)","","es fehlt an auf sich warten lassen (fig.) zu kurz kommen fehlen (inhaltlich) mit der Lupe zu suchen sein (fig.)"
"Baulandumlegung","","Umlegung"
"Felsenbein","","Felsenbeinpyramide Pyramis (veraltet)"
"lichter Moment","","Moment der Erleuchtung Moment geistiger Klarheit"
"kurzzeitig bei klarem Verstand sein","","(einen) lichten Moment haben"
"fuer kurze Augenblicke","","momentweise augenblicksweise in einzelnen Momenten"
"episodisch","","phasenweise etappenweise"
"formelhaft","","schablonenhaft schablonesk (geh., selten) floskelhaft"
"idiomatisch (geh.)","","phraseologisch (fachspr., Sprachwissenschaft) redensartlich fest gefuegt sprichwoertlich"
"(jemandem formell) dem Wachdienst unterstellen","","(jemanden) ueber seine Pflichten (im Wachdienst) belehren an seine Pflichten (im Wachdienst) erinnern (jemanden) vergattern (Hauptform)"
"der tut nichts (ugs.)","","der will nur spielen (ugs.)"
"ich bin nicht giftig (ugs., scherzhaft)","","ich beiß(e) nicht (ugs., Spruch, scherzhaft) ich tu dir (schon) nichts (ugs., scherzhaft)"
"vesikoureteraler Reflux","","vesikorenaler Reflux vesiko-uretero-renaler Reflux"
"Ureterostium","","Uretermuendung Harnleitermuendung"
"Gesichtslaehmung","","Fazialislaehmung Fazialisparese"
"Diktum","","beruehmtes Wort gefluegeltes Wort (Hauptform) bekannter Ausspruch (bekanntes) Zitat"
"(Missverstaendnis) aufklaeren","","(Missverstaendnis) ausraeumen"
"ungeloest (im Raum stehen) lassen","","(alles) so lassen, wie es ist (ugs.) nicht angehen (Problem)"
"Wenn du lange genug am Fluss sitzt, siehst du irgendwann die Leiche deines Feindes vorbeischwimmen. (sprichwoertlich, variabel)","","(abwarten bis) Gras ueber etwas gewachsen ist hoffen, dass sich etwas von selbst erledigt (variabel) aussitzen (wollen) darauf spekulieren, dass etwas (mit der Zeit) vergessen wird"
"nicht oft genug","","lieber einmal zu viel als einmal zu wenig immer und immer wieder"
"man muss immer wieder daran erinnern (dass)","","man kann gar nicht oft genug wiederholen (dass) man kann es nicht oft genug sagen wir wollen niemals vergessen (dass)"
"Held (ugs., scherzhaft-ironisch)","","Motte (ugs., scherzhaft-ironisch, veraltet) Herzchen (ugs., Hauptform, scherzhaft-ironisch) Marke (ugs.) Flocke (ugs., scherzhaft-ironisch)"
"Verfall","","Abbau Marasmus (fachspr., medizinisch) Phthise (fachspr., medizinisch) Phthisis (fachspr., medizinisch) Degeneration Schwund Mangelernaehrung (medizinisch) Kachexie (fachspr., medizinisch)"
"I-U-Wandler","","Transimpedanzverstaerker Strom-Spannungs-Wandler"
"Nernst-Gleichung","","Peterssche Gleichung"
"Goldman-Hodgkin-Katz-Gleichung","","GHK-Gleichung (Kurzform) Goldman-Gleichung"
"Membranpotential","","elektrischer Gradient Transmembranpotential"
"Konzentrationselement","","Konzentrationszelle"
"Siachen-Krieg","","Siachen-Konflikt"
"Vorkurs","","Vorkursus Propaedeutikum Einfuehrungsveranstaltung Vorbereitungskurs"
"Verursachungsgerechtigkeit","","Kostenwahrheit"
"schuetzende Huelle","","Huelle aus Seidengespinst, die von Larven vieler Insekten stammen Kokon (ugs., franz.)"
"Aschkenase","","aschkenasischer Jude Aschkenasi"
"pflegeleicht","","macht nicht viel Arbeit"
"nicht anspruchsvoll","","verlangt nicht viel Aufwand pflegeleicht (Person in Obhut) (man) muss sich nicht viel kuemmern (um) (ugs.)"
"(die) Stimme erheben (geh.)","","laut(er) werden (ugs.)"
"Raubfrieden von Brest-Litowsk (DDR)","","Friedensvertrag von Brest-Litowsk"
"eine geschlagene Stunde","","eine ganze Stunde (lang) eine volle Stunde"
"Transkaukasische Demokratisch-Foederative Republik","","Transkaukasische Foederation"
"Anti-Kaukasus","","Kleiner Kaukasus"
"Adscharo-Imeretisches Gebirge","","Meschetisches Gebirge"
"Adschara","","Adscharien"
"Transkaukasische Senke","","Transkaukasische Depression"
"Kuban-Gebiet","","Kubanscher Landstrich (veraltet)"
"Kalmueckien","","Kalmuekien Kalmykien"
"Handzuginstrumentenmacher","","Harmonikamacher (oesterr.)"
"Holzblasinstrumentenbauer","","Holzblasinstrumentenmacher"
"Blechblasinstrumentenbauer","","Metallblasinstrumentenmacher"
"Instrumentenbauer","","Instrumentenmacher"
"Autoritarismus","","autoritaerer Erziehungsstil"
"Verwestlichung","","Westernisierung"
"(Zeit) erfordern","","(eine Zeit) waehren (geh.) (eine Zeit) dauern (eine Zeit) brauchen (Zeit) in Anspruch nehmen"
"verbleibende Zeit","","Restzeit"
"Bergbuch","","Bergamtsbuch"
"Erzrevier Bensberg","","Bensberger Erzrevier"
"Bergbaurevier","","Bergrevier"
"zweiter Japanisch-Chinesischer Krieg","","zweiter Sino-Japanischer Krieg"
"Backe-Plan","","Hungerplan"
"(jemandem) (ganz) wenig Geld geben","","(jemanden finanziell) kurzhalten"
"Wonach sieht's denn aus? (ugs.)","","du weißt die Antwort die Antwort kennst du (sicher) schon dreimal darfst du raten (...)! (ugs.) die Frage eruebrigt sich eigentlich die Antwort ist eh klar (ugs.)"
"Multilaterales Investitionsabkommen","","Multilaterales Abkommen ueber Investitionen"
"Randalierversuch","","Randalationsversuch Randaleversuch"
"Westkurdistan","","Rojava Rodschawa"
"Anklagegrundsatz","","Akkusationsprinzip"
"Prozessmaxime","","Prozessgrundsatz"
"Verhandlungsgrundsatz","","Beibringungsgrundsatz"
"Zivilprozessrecht","","Zivilverfahrensrecht"
"Zivilprozess","","Zivilverfahren"
"Strafprozess","","Strafverfahren"
"Verfuegungsgrundsatz","","Dispositionsmaxime"
"Offizialmaxime","","Offizialprinzip"
"nachgeliefert werden","","wieder reinkommen (ugs.)"
"Gon","","Neugrad (veraltet)"
"Stuetzweite","","Spannweite"
"(da jetzt) durchmuessen","","nicht mehr zurueck koennen"
"beispiellos","","hanebuechen haarstraeubend ausgemacht hagebuechen unfassbar"
"geerdet","","massefuehrend (fachspr.)"
"Waermekraftwerk","","kalorisches Kraftwerk thermisches Kraftwerk"
"Carnot-Kreisprozess","","Carnot-Prozess"
"Autobahnrasthof","","Autobahnrastanlage Autobahnraststaette Autobahnraststation (oesterr.) Autobahnrastplatz"
"Griechischer Plan","","Griechisches Projekt"
"Serbisch-Tuerkischer Krieg","","Serbisch-Osmanischer Krieg"
"Vereinbarung von Reichstadt","","Konvention von Reichstadt"
"Zylinder (Motor) (Hauptform)","","Pott (ugs., regional) Topf (ugs.)"
"nur noch ein wenig","","kaum noch nur noch sehr selten nur noch sehr wenig fast nicht(s) mehr nur noch ein bisschen"
"saufen (derb)","","(nasser) Alkoholiker (sein) (variabel) alkoholabhaengig (sein) (variabel) trinken"
"versoffen (derb)","","alkoholkrank alkoholabhaengig trunksuechtig alkoholsuechtig dem Trunke hold (sein) (altertuemelnd, verhuellend)"
"Cassis (ugs., franz., Hauptform)","","Crème de Cassis (fachspr., franz.) Johannisbeerlikoer Aufgesetzter aus schwarzen Johannisbeeren"
"Ristgriff","","Oberhandgriff"
"Kammgriff","","Untergriff"
"aus Scheiße Gold machen (derb)","","(aus Abfall) etwas Tolles zaubern"
"American Dream (engl.)","","Land der unbegrenzten Moeglichkeiten (euphemistisch) amerikanischer Traum vom Tellerwaescher zum Millionaer (fig.)"
"Esprit de Corps (geh., franz.)","","Korpsgeist Gemeinschaftsgeist Zusammenhalt"
"auf einander nichts kommen lassen (ugs.)","","Eine Kraehe hackt der anderen kein Auge aus. (Sprichwort, abwertend) (einen Kollegen) nicht anscheißen (ugs.) (unter Kollegen) zusammenhalten"
"(einen) hohen Blutverlust haben","","viel Blut verlieren bluten wie ein (abgestochenes) Schwein (ugs.) stark bluten (Hauptform)"
"Transalaikette","","Transalaigebirge Transalai"
"Neapolitanische Republik","","Parthenopaeische Republik"
"Transpadanische Republik","","Lombardische Republik"
"(es) geht knallhart zur Sache (ugs.)","","mit harten Bandagen kaempfen (fig.) (irgendwo) nicht zimperlich sein (etwas ist) kein Maedchenpensionat (ugs., fig.) (irgendwo) nicht mit Wattebaeuschchen werfen (ugs., fig.)"
"Nationaleinkommen","","Sozialprodukt"
"Nettonationaleinkommen","","Nettosozialprodukt (veraltet)"
"wenn ich es dir (doch) sage! (ugs.)","","du kannst mir (das) ruhig glauben (variabel)"
"(die Existenz) fuer moeglich halten","","glauben an"
"vertrauensvoll uebergeben","","bei jemandem in Obhut geben (jemandem) anheimgeben (vertrauensvoll) in jemandes Haende legen (jemandem) anvertrauen jemandes Schutz anbefehlen (geh., veraltet) jemandes Obhut unterstellen zu treuen Haenden uebergeben in jemandes Obhut geben (jemandem) ueberantworten jemandes Obhut anbefehlen (geh., veraltet)"
"aufm (ugs.)","","auf dem"
"aus Blei","","Blei... bleiern"
"wir werden uns Muehe geben","","wir sind an der Sache dran (ugs.) wir tun unser Bestes (Spruch) wir kuemmern uns drum (ugs., Spruch) wir arbeiten dran (ugs., Spruch) wir sind dran an der Sache (ugs.) mit Hochdruck arbeiten an (floskelhaft)"
"verkraften koennen","","ich werd's ueberleben (ugs., Spruch, ironisch) mit Fassung tragen (ironisch) (schon) klarkommen mit (ugs.)"
"Oderbucht (DDR)","","Pommersche Bucht"
"Leuchtspurmunition","","Glimmspurmunition"
"Freiland","","offene Flaeche"
"Mistbeet","","Fruehbeet Anzuchtbeet"
"bepflanzte Flaeche","","Plantage Pflanzflaeche Anpflanzung"
"ermogeln","","erschummeln"
"ich wollte es (erst) nicht glauben","","ich musste mich da wohl verhoert haben ich dachte, ich hoe(e) nicht richtig"
"scheint so","","so sieht's aus sieht (ganz) danach aus so sieht es (jedenfalls) aus (so) wie es aussieht (...)"
"soweit zu erfahren war","","nach allem, was man hoert soweit erkennbar"
"Lourdesgrotte","","Mariengrotte"
"Farbbuch","","Buntbuch"
"Akademie des Generalstabs","","Generalstabsakademie Generalstabsschule Kriegsakademie (veraltet) Fuehrungsakademie"
"(irgendwohin) geworfen werden","","(irgendwohin) kommen (irgendwohin) wandern (irgendwohin) gesteckt werden (irgendwohin) sortiert werden (irgendwohin) befoerdert werden"
"(irgendwohin) kommen","","(irgendwohin) gehoeren (irgendwohin) geraeumt werden muessen"
"(sich) einen Jux machen aus","","(seinen) Spaß haben (sich) amuesiert zeigen"
"(jemand) wird (...) noch bereuen","","(jemandem etwas) austreiben (jemandem) wird (...) noch vergehen"
"Ovarialzyklus","","Menstruationszyklus"
"Fundamentalgleichung der Thermodynamik","","Fundamentalrelation Gibbssche Fundamentalgleichung"
"Grenzberichtigung","","Delimitation"
"Grenzvertrag","","Grenzabkommen"
"...killer","","...schreck ...stoerer"
"in Aufruhr versetzen","","aufschrecken ...schreck kraeftig durcheinanderwirbeln (ugs.) hochschrecken lassen in Unruhe versetzen fuer einen Paukenschlag sorgen (fig.)"
"nach Sorten getrennt (Abfallwirtschaft)","","nur aus einer Sorte (hergestellt) (Lebensmittelherstellung) sortenrein"
"normal","","den Erwartungen entsprechend der Norm entsprechen(d) im Normbereich in der Norm liegen(d) nicht ueberraschend der Normalverteilung entsprechen(d) dem Erwartungshorizont entsprechend erwartbar"
"was (ja) allgemein bekannt ist","","was allgemein bekannt sein duerfte wie man weiß wie gesagt bekanntlich bekanntermaßen bekannterweise wie du (sicherlich) weißt wie (bereits) bekannt wie jeder weiß was wir (hier) als bekannt voraussetzen duerfen (geh.)"
"es gibt nichts zu vermelden","","(hier ist) alles ruhig (es gibt) keine besonderen Vorkommnisse (floskelhaft) (hier) ist nichts weiter los (ugs.)"
"es tut sich nichts","","es ist nichts los (es ist) tote Hose es passiert nichts nichts passiert"
"Kaukasische Rasse","","Kaukasoid"
"Rassentheorie","","Rassenlehre Rassenkunde"
"Indoeuropaeer","","Indogermane"
"nicht wissen, was angesagt ist","","nicht wissen, wie die Dinge (heutzutage) laufen nicht wissen, wie es im Leben (heute) zugeht hinter dem Mond leben (fig.)"
"Sattelauflieger","","Sattelanhaenger Auflieger"
"Lokomotivkasten","","Wagenkasten"
"Kneipp-Therapie","","Kneipp-Medizin"
"Quotenhit","","Quotenrenner"
"digitale Rechteminderung (ugs.)","","Digital Rights Management (engl.) digitale Rechteverwaltung digitales Rechtemanagement digitale Beschraenkungsverwaltung (ugs.)"
"Prima-facie-Beweis","","Anscheinsbeweis Beweis des ersten Anscheins"
"Rundholz","","Blochholz (oesterr.) Bloch (oesterr.)"
"raetselhaft","","verborgen (jemandes) Geheimnis (fig.) unklar mysterioes ein Raetsel schleierhaft im Dunkeln"
"Scheitholt","","Scheitholz"
"ungenau","","unspezifisch (fachspr.) wischi-waschi (ugs.) unsauber vage unscharf schwammig unklar unpraezise"
"oberflaechlich","","ohne auf (die) Details einzugehen ohne Einzelheiten zu nennen undetailliert"
"jetzt hab ich dich (ugs., Hauptform)","","jetzt bist du faellig (ugs.) jetzt hab ich dich am Wickel (ugs.) du kannst anfangen zu beten (ugs.) jetzt bist du geliefert (ugs.) jetzt geht's dir an den Kragen (ugs.) jetzt bist du dran (ugs.) erwischt (, Freundchen) (ugs.)"
"Luftflimmern","","Hitzeflimmern"
"effektive Strahlungsleistung","","effektiv abgestrahlte Leistung"
